Timestamp,WindSpeed,RotorSpeed,GeneratorSpeed,Power,GeneratorTemp
2022-01-23 19:59:52.130,2.3,40.3,484.0,1.35,23.3
2022-01-23 21:25:01.982,2.4,43.1,518.0,1.8,24.3
2022-01-24 14:41:59.110,2.4,35.3,423.0,0.82,18.8
2022-01-23 20:55:48.877,2.5,43.8,519.0,1.7,25.0
2022-01-23 21:48:31.936,2.1,35.3,424.0,0.82,22.2
2022-01-23 17:54:08.400,2.8,45.0,533.0,1.98,27.7
2022-01-24 17:12:36.208,2.1,34.0,409.0,0.66,18.4
2022-01-23 19:09:21.098,2.3,38.7,464.0,1.12,24.1
2022-01-24 15:05:55.178,2.1,35.7,434.0,0.89,19.3
2022-01-23 21:45:04.587,2.2,37.8,450.0,1.07,22.3
2022-01-24 10:47:35.006,2.4,37.7,454.0,1.09,15.9
2022-01-24 15:07:50.309,2.5,43.2,516.0,1.77,19.6
2022-01-23 20:07:38.000,2.4,42.8,512.0,1.68,23.9
2022-01-23 22:11:37.683,2.3,33.9,404.0,0.63,20.7
2022-01-23 19:57:29.921,2.5,41.6,495.0,1.51,23.7
2022-01-23 21:09:10.420,2.9,46.5,558.0,2.28,24.1
2022-01-24 13:13:25.865,2.5,34.0,401.0,0.59,17.9
2022-01-24 14:11:02.643,3.1,45.2,546.0,2.17,17.8
2022-01-24 12:01:01.630,2.2,31.4,372.0,0.43,16.3
2022-01-23 21:55:27.834,2.3,37.6,446.0,0.98,21.7
2022-01-23 17:53:55.353,2.8,44.3,532.0,1.89,27.6
2022-01-24 15:06:53.250,2.4,40.6,480.0,1.32,19.4
2022-01-23 17:38:01.490,2.5,44.1,527.0,1.89,28.5
2022-01-24 10:44:33.580,2.7,35.0,418.0,0.8,15.2
2022-01-24 14:12:58.862,2.1,35.1,416.0,0.76,18.5
2022-01-24 14:49:11.931,2.3,40.3,487.0,1.42,20.5
2022-01-24 14:44:03.422,2.3,40.8,495.0,1.5,18.9
2022-01-25 08:12:44.033,2.5,36.1,437.0,0.94,16.1
2022-01-25 06:42:08.827,2.2,38.0,453.0,1.06,14.3
2022-01-25 08:30:33.009,2.1,27.2,317.0,0.16,16.1
2022-01-25 03:02:13.775,2.5,16.5,174.0,0.07,7.7
2022-01-25 08:10:59.838,2.1,35.7,425.0,0.82,15.6
2022-01-25 08:03:18.916,2.2,32.9,392.0,0.6,15.6
2022-01-25 04:15:15.386,2.2,29.0,341.0,0.27,10.5
2022-01-25 08:10:41.769,2.3,38.4,458.0,1.13,15.6
2022-01-25 06:30:16.347,2.2,39.8,484.0,1.38,14.2
2022-01-25 03:03:28.894,2.1,37.9,456.0,1.12,8.0
2022-01-25 06:30:29.346,2.3,38.2,460.0,1.15,14.3
2022-01-25 08:18:03.671,2.8,38.6,463.0,1.22,16.6
2022-01-25 08:12:36.977,2.6,37.0,447.0,1.02,16.0
2022-01-25 08:10:56.822,2.1,35.2,423.0,0.78,15.5
2022-01-25 06:11:48.357,2.5,38.3,460.0,1.2,12.4
2022-01-25 06:24:09.702,2.1,34.5,410.0,0.72,12.5
2022-01-25 08:13:29.067,2.5,36.0,429.0,0.86,16.0
2022-01-25 07:56:47.049,2.1,32.3,379.0,0.42,15.6
2022-01-25 08:17:17.568,2.4,35.6,430.0,0.88,16.5
2022-01-25 06:29:48.320,2.6,44.3,529.0,1.94,14.2
2022-01-25 09:52:30.829,2.1,35.7,428.0,0.83,15.2
2022-01-25 08:13:28.068,2.5,35.8,427.0,0.85,16.0
2022-01-25 08:16:27.401,2.2,40.2,474.0,1.29,16.2
2022-01-25 08:30:40.016,2.5,28.2,336.0,0.24,16.1
2022-01-25 07:49:41.316,2.4,38.1,452.0,1.04,15.2
2022-01-25 06:30:32.352,2.2,37.4,454.0,1.09,14.3
2022-01-25 08:12:14.957,2.8,41.2,492.0,1.47,15.9
2022-01-25 07:57:03.057,2.3,37.9,449.0,1.06,15.5
2022-01-25 06:59:04.834,2.1,35.8,426.0,0.8,15.1
2022-01-25 07:09:09.008,2.1,35.2,418.0,0.76,14.3
2022-01-25 08:10:11.648,2.5,33.4,396.0,0.62,15.5
2022-01-25 06:36:44.092,2.2,35.3,414.0,0.73,13.4
2022-01-25 06:23:36.619,2.4,34.1,409.0,0.69,12.5
2022-01-25 08:12:50.035,2.5,34.8,419.0,0.8,16.1
2022-01-25 08:12:33.957,2.4,37.3,451.0,1.05,16.0
2022-01-25 06:38:18.389,2.8,43.2,515.0,1.74,13.8
2022-01-25 08:13:07.052,2.6,35.4,420.0,0.79,16.0
2022-01-25 04:14:40.298,2.2,24.7,290.0,0.02,10.6
2022-01-25 08:24:01.321,2.5,38.3,445.0,0.91,16.1
2022-01-25 08:04:01.000,2.3,35.4,427.0,0.85,15.6
2022-01-25 06:23:22.604,2.2,34.4,417.0,0.77,12.4
2022-01-25 09:52:50.854,2.1,34.0,411.0,0.74,15.2
2022-01-25 09:48:00.326,2.4,32.3,388.0,0.52,14.7
2022-01-25 03:43:02.958,2.2,34.0,403.0,0.66,9.7
2022-01-25 06:49:58.792,2.3,37.6,452.0,1.08,14.5
2022-01-25 08:24:09.319,2.4,38.6,466.0,1.22,16.1
2022-01-25 07:50:52.499,2.2,32.7,387.0,0.48,15.3
2022-01-25 06:39:46.555,2.1,36.1,433.0,0.91,14.2
2022-01-25 08:09:52.609,2.3,29.8,349.0,0.29,15.6
2022-01-25 06:42:09.826,2.3,38.1,450.0,1.08,14.3
2022-01-26 15:47:03.569999,2.4,40.4,488.0,1.47,10.4
2022-01-26 11:09:15.152999,2.4,25.0,293.0,0.06,6.9
2022-01-26 15:44:03.279000,3.3,41.8,504.0,1.66,8.8
2022-01-26 15:47:18.579000,2.5,40.4,468.0,1.23,10.5
2022-01-26 15:45:00.376999,2.1,31.4,380.0,0.5,9.6
2022-01-26 15:46:58.553999,2.7,41.7,505.0,1.59,10.3
2022-01-26 15:47:14.572999,2.5,37.4,453.0,1.1,10.5
2022-01-26 15:46:40.537999,2.7,41.3,491.0,1.48,10.0
2022-01-26 11:09:18.164999,2.4,26.1,304.0,0.11,6.9
2022-01-26 11:15:21.862000,2.8,6.2,81.0,0.02,8.6
2022-01-26 15:46:53.550000,2.7,42.2,503.0,1.63,10.3
2022-01-26 15:47:33.620999,2.9,46.1,548.0,2.15,10.5
2022-01-26 15:47:41.651000,3.6,48.0,572.0,2.5,10.6
2022-01-26 15:47:29.595000,3.1,45.3,542.0,2.1,10.5
2022-01-26 15:46:09.473999,2.4,35.0,416.0,0.76,9.8
2022-01-26 15:43:52.267000,3.7,44.8,537.0,2.08,8.8
2022-01-26 15:47:11.572000,2.6,38.4,468.0,1.24,10.5
2022-01-26 11:09:28.182000,2.1,27.6,330.0,0.21,7.0
2022-01-26 15:44:20.310000,2.5,37.3,458.0,1.19,8.8
2022-01-26 11:14:52.815000,2.3,31.0,366.0,0.42,8.2
2022-01-26 15:47:46.655000,3.4,49.8,588.0,2.72,10.6
2022-01-26 11:12:11.612000,2.1,23.6,283.0,0.02,7.8
2022-01-26 15:45:53.449999,2.4,29.5,348.0,0.3,9.7
2022-01-26 15:46:25.518000,2.6,38.5,458.0,1.08,9.9
2022-01-26 11:15:24.891000,2.3,4.8,58.0,0.02,8.6
2022-01-26 15:45:57.452000,2.4,30.9,363.0,0.38,9.7
2022-01-26 15:48:04.660000,3.8,5.0,63.0,0.02,10.6
2022-01-26 15:47:55.659000,5.1,13.8,236.0,0.06,10.6
2022-01-26 11:09:23.168000,2.1,27.6,327.0,0.19,6.9
2022-01-26 15:46:37.574000,3.0,40.6,482.0,1.38,10.0
2022-01-26 15:46:57.559000,2.7,42.0,506.0,1.62,10.3
2022-01-26 15:44:21.315000,2.5,36.6,449.0,1.13,8.8
2022-01-26 15:46:21.516000,2.7,37.6,449.0,1.07,9.9
2022-01-26 15:47:22.609999,3.3,44.3,514.0,1.63,10.6
2022-01-26 15:47:34.619000,3.3,46.3,548.0,2.17,10.5
2022-01-26 11:14:53.816999,2.3,31.1,368.0,0.43,8.2
2022-01-26 15:44:10.292000,3.6,39.9,482.0,1.41,8.8
2022-01-26 11:12:10.608000,2.1,23.6,283.0,0.04,7.8
2022-01-26 15:43:59.275000,3.5,42.8,520.0,1.84,8.8
2022-01-26 15:46:10.475000,2.5,35.2,417.0,0.79,9.8
2022-01-26 15:47:08.572999,2.6,39.6,479.0,1.39,10.5
2022-01-26 15:46:49.555000,2.7,41.9,499.0,1.6,10.2
2022-01-26 15:47:50.654000,3.5,39.3,545.0,0.88,10.6
2022-01-26 15:46:54.556999,2.7,42.3,503.0,1.64,10.3
2022-01-26 15:43:29.208999,4.1,35.1,396.0,0.56,8.8
2022-01-26 15:43:50.270000,3.6,45.2,538.0,2.05,8.8
2022-01-26 11:12:08.603000,2.1,23.6,279.0,0.03,7.8
2022-01-26 15:43:51.288999,3.6,45.0,538.0,2.08,8.8
2022-01-26 15:47:19.585999,3.2,41.4,479.0,1.32,10.5
2022-01-26 15:47:13.572999,2.5,37.5,458.0,1.13,10.5
2022-02-06 22:23:06.673000,24.4,23.1,249.0,0.01,11.5
2022-02-06 22:22:50.631000,29.2,25.0,267.0,0.01,10.9
2022-02-06 22:07:08.663000,19.4,17.3,124.0,0.01,11.1
2022-02-06 22:07:24.693000,18.8,18.7,106.0,0.01,11.5
2022-02-06 23:02:16.480999,17.9,18.4,197.0,0.01,11.6
2022-02-06 22:23:07.673000,25.2,26.4,271.0,0.01,11.5
2022-02-06 22:23:21.709000,19.8,18.6,235.0,0.01,11.6
2022-02-06 23:02:06.468000,16.9,16.7,151.0,0.01,11.6
2022-02-06 23:01:37.448999,18.4,18.7,218.0,0.01,11.4
2022-02-06 22:07:15.683000,22.2,20.1,251.0,0.01,11.4
2022-02-06 23:01:56.464999,19.6,19.5,192.0,0.01,11.4
2022-02-06 22:07:16.678000,20.5,18.1,237.0,0.01,11.4
2022-02-06 22:23:16.698000,17.4,17.6,222.0,0.01,11.6
2022-02-06 19:40:48.470,17.1,17.7,185.0,0.01,11.3
2022-02-06 23:01:58.470000,26.9,21.7,233.0,0.01,11.4
2022-02-06 23:02:01.472000,25.0,23.4,272.0,0.02,11.5
2022-02-06 22:07:29.707000,17.9,18.6,208.0,0.01,11.3
2022-02-06 23:01:36.452999,17.8,18.8,213.0,0.01,11.4
2022-02-06 23:01:54.465999,19.2,18.2,135.0,0.01,11.4
2022-02-06 23:01:40.448999,19.7,19.2,212.0,0.01,11.5
2022-02-06 22:07:07.667000,23.1,18.1,121.0,0.01,11.1
2022-02-06 22:06:52.656000,20.7,19.6,239.0,0.01,11.2
2022-02-06 23:32:19.976999,21.6,21.0,221.0,0.01,11.4
2022-02-06 22:06:53.658000,21.5,21.6,246.0,0.01,11.2
2022-02-06 23:32:25.972999,19.4,18.8,222.0,0.01,11.6
2022-02-06 22:22:56.655000,22.2,21.0,251.0,0.01,11.5
2022-02-06 22:23:22.712000,17.9,17.3,209.0,0.01,11.6
2022-02-06 22:24:41.880000,18.0,17.0,171.0,0.01,11.4
2022-02-06 22:22:58.654000,21.6,21.2,253.0,0.01,11.5
2022-02-06 19:40:44.466,23.8,21.0,130.0,0.01,11.3
2022-02-06 22:06:54.653000,17.9,20.8,249.0,0.01,11.2
2022-02-06 22:22:53.644000,21.6,21.4,256.0,0.01,11.3
2022-02-06 22:23:02.656000,24.7,20.5,240.0,0.01,11.5
2022-02-06 22:07:13.664000,24.4,22.3,247.0,0.01,11.3
2022-02-06 22:23:19.700000,18.7,21.5,236.0,0.01,11.6
2022-02-06 23:02:14.479000,22.1,18.5,221.0,0.01,11.6
2022-02-06 23:01:45.497999,20.8,21.2,261.0,0.01,11.6
2022-02-06 22:07:01.665000,18.8,18.9,91.0,0.01,11.2
2022-02-06 22:24:40.887000,19.4,17.5,184.0,0.01,11.4
2022-02-06 22:07:11.664000,21.4,20.3,216.0,0.01,11.3
2022-02-06 22:22:55.651000,22.3,20.9,250.0,0.01,11.3
2022-02-06 22:23:17.693000,17.8,18.1,204.0,0.01,11.6
2022-02-06 23:01:57.470000,21.0,19.9,212.0,0.01,11.4
2022-02-06 22:07:19.673000,17.4,16.9,173.0,0.01,11.4
2022-02-06 22:23:14.698000,19.8,20.0,254.0,0.01,11.6
2022-02-06 23:32:23.974000,20.2,18.1,217.0,0.01,11.6
2022-02-06 22:06:51.655000,21.7,21.9,241.0,0.01,11.2
2022-02-06 22:07:26.699000,20.4,18.8,177.0,0.01,11.3
2022-02-06 22:23:18.689000,19.9,20.6,220.0,0.01,11.6
2022-02-06 22:07:14.676000,24.6,22.2,255.0,0.01,11.3
2022-02-25 16:19:42.380,3.9,57.6,687.0,4.46,42.7
2022-02-25 14:36:32.293,5.3,65.8,782.0,6.83,46.5
2022-02-25 15:44:41.191,5.1,66.0,777.0,6.75,40.6
2022-02-25 14:34:25.156,4.9,63.6,758.0,6.4,44.6
2022-02-25 16:21:52.639,3.5,44.4,561.0,2.12,41.5
2022-02-25 15:35:51.031,4.7,63.8,757.0,6.4,38.8
2022-02-25 16:09:01.087,5.5,66.1,770.0,6.7,46.4
2022-02-25 17:38:08.526,2.2,22.5,285.0,0.04,30.0
2022-02-25 15:19:50.208,2.3,43.5,547.0,1.93,34.6
2022-02-25 14:13:28.832,5.3,64.9,767.0,6.59,39.6
2022-02-25 15:24:08.740,4.5,63.7,727.0,5.45,37.2
2022-02-25 16:14:18.754,4.7,65.6,771.0,6.76,48.1
2022-02-25 15:10:15.036,3.0,36.7,451.0,0.87,33.0
2022-02-25 17:52:38.146,2.2,34.5,423.0,0.7,28.8
2022-02-25 14:35:57.258,4.3,61.6,720.0,5.33,46.2
2022-02-25 15:17:43.988,3.2,51.3,616.0,2.89,34.6
2022-02-25 15:29:59.382,4.6,65.4,771.0,6.63,37.9
2022-02-25 15:17:54.995,2.3,38.9,515.0,1.55,34.7
2022-02-25 17:24:25.083,2.2,29.0,368.0,0.36,32.4
2022-02-25 16:27:00.212,3.5,49.1,572.0,2.26,42.9
2022-02-25 16:16:22.011,3.9,49.4,593.0,2.55,47.4
2022-02-25 16:11:13.337,3.7,59.2,737.0,5.76,47.6
2022-02-25 14:29:48.641,5.1,66.2,779.0,6.76,42.4
2022-02-25 16:34:38.163,4.4,58.0,681.0,4.29,44.8
2022-02-25 16:23:25.802,3.1,53.3,652.0,3.67,41.1
2022-02-25 15:25:27.868,4.7,51.3,571.0,2.16,38.6
2022-02-25 16:50:25.096,3.8,57.1,679.0,4.28,42.9
2022-02-25 15:25:00.823,3.8,50.2,619.0,3.06,38.4
2022-02-25 15:34:07.864,3.2,40.2,494.0,1.23,38.9
2022-02-25 14:20:13.764,6.4,65.9,787.0,6.87,42.3
2022-02-25 15:17:13.911,3.8,48.9,622.0,3.11,34.2
2022-02-25 17:02:51.447,3.3,52.8,639.0,3.37,38.5
2022-02-25 17:06:27.859,3.0,49.3,604.0,2.77,37.2
2022-02-25 16:11:31.384,4.8,63.9,745.0,5.97,47.8
2022-02-25 14:40:47.864,4.1,63.3,732.0,5.65,46.5
2022-02-25 17:06:35.872,2.7,46.7,578.0,2.34,37.1
2022-02-25 16:48:03.797,3.4,53.4,647.0,3.59,44.7
2022-02-25 16:58:42.937,3.6,54.7,655.0,3.75,40.6
2022-02-25 17:46:01.495,2.1,34.5,431.0,0.74,29.4
2022-02-25 15:10:08.018,2.8,35.7,429.0,0.71,33.0
2022-02-25 15:55:56.485,2.9,42.9,537.0,1.76,39.1
2022-02-25 14:47:33.660,3.2,55.8,673.0,4.15,46.9
2022-02-25 17:41:04.934,2.8,38.5,471.0,1.04,29.6
2022-02-25 14:22:12.941,3.7,50.5,600.0,2.67,43.2
2022-02-25 15:34:42.971,4.3,56.8,705.0,5.01,38.3
2022-02-25 15:54:48.332,2.4,44.2,555.0,2.04,39.9
2022-02-25 14:14:56.048,5.6,64.4,723.0,5.45,40.9
2022-02-25 14:40:21.823,5.3,66.6,778.0,6.74,46.4
2022-02-25 16:32:25.911,2.8,52.2,629.0,3.18,44.1
2022-02-25 14:40:00.713,3.6,57.5,690.0,4.53,46.6
2022-02-26 16:33:17.537,5.9,65.9,772.0,6.68,43.2
2022-02-26 17:31:47.904,4.1,60.9,725.0,5.48,50.5
2022-02-26 21:29:25.857,5.8,66.3,775.0,6.8,47.5
2022-02-26 14:05:13.197,4.7,66.6,780.0,6.83,52.4
2022-02-26 15:27:49.103,5.3,65.7,774.0,6.72,50.9
2022-02-25 18:42:51.326,2.8,39.9,507.0,1.44,25.3
2022-02-26 10:38:32.378,4.0,52.3,630.0,3.19,25.1
2022-02-26 17:07:16.139,4.1,62.8,734.0,5.76,53.0
2022-02-26 11:32:19.309,4.2,61.2,748.0,6.27,42.7
2022-02-26 18:54:18.386,3.5,57.5,691.0,4.61,43.8
2022-02-26 10:31:33.558,3.1,51.3,619.0,3.06,23.9
2022-02-26 12:37:44.976,4.9,65.6,778.0,6.81,47.6
2022-02-26 19:23:33.938,2.5,46.8,565.0,2.11,41.5
2022-02-26 14:13:21.305,4.0,62.2,746.0,6.07,54.1
2022-02-26 16:41:56.626,3.8,59.4,713.0,5.1,48.9
2022-02-26 11:38:49.247,4.4,64.7,772.0,6.8,41.3
2022-02-26 17:47:51.025,4.2,65.7,762.0,6.56,53.0
2022-02-26 13:17:11.563,7.9,65.2,772.0,6.75,50.9
2022-02-26 13:15:26.363,7.4,65.1,778.0,6.73,50.2
2022-02-26 20:46:02.704,2.3,42.7,527.0,1.65,34.6
2022-02-26 19:38:00.822,3.5,59.6,710.0,5.04,40.6
2022-02-26 15:04:51.240,4.3,59.3,707.0,4.99,45.4
2022-02-26 13:34:01.440,7.0,66.7,772.0,6.78,50.6
2022-02-26 12:26:39.802,4.7,62.1,751.0,6.34,42.6
2022-02-26 18:09:13.935,3.6,59.6,718.0,5.34,53.9
2022-02-26 15:05:58.406,5.3,66.3,775.0,6.8,46.0
2022-02-26 15:06:26.475,2.9,49.4,633.0,3.4,46.4
2022-02-26 16:02:57.782,2.8,47.8,569.0,2.19,53.1
2022-02-26 12:48:36.418,3.9,57.4,677.0,4.22,46.0
2022-02-26 15:01:03.827,3.2,50.6,621.0,3.06,50.6
2022-02-26 18:11:48.286,4.4,65.9,775.0,6.82,53.8
2022-02-26 17:48:36.140,5.0,66.1,783.0,6.87,53.4
2022-02-26 21:36:04.600,5.4,66.4,779.0,6.88,48.9
2022-02-26 13:48:19.127,4.6,62.4,742.0,5.94,49.2
2022-02-26 21:10:48.471,4.4,66.6,762.0,6.51,40.4
2022-02-26 13:41:51.266,3.5,51.3,642.0,3.54,53.1
2022-02-26 14:44:07.792,3.3,54.4,666.0,4.04,45.9
2022-02-26 13:34:09.456,6.3,65.3,768.0,6.75,50.7
2022-02-26 12:59:12.564,3.3,51.4,617.0,3.03,45.7
2022-02-26 13:14:31.267,7.6,65.8,772.0,6.7,49.8
2022-02-26 16:11:50.764,3.5,52.9,646.0,3.58,45.8
2022-02-26 13:31:55.164,4.0,63.7,725.0,5.44,49.3
